* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, none, adastraextra:adrastea_plains, MONSTER, quark:stoneling, 20, 1, 1
1462, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
1463, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:spider, 80, 2, 4
1464, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie, 80, 2, 4
1465, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1466, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 2, 4
1467, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:creeper, 80, 1, 4
1468, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:slime, 80, 2, 6
1469, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1470, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1471, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
1472, ocean, minecraft:deep_lukewarm_ocean, MONSTER, quark:stoneling, 20, 1, 1
1473, ocean, minecraft:deep_lukewarm_ocean, MONSTER, quark:toretoise, 20, 1, 4
1474, ocean, minecraft:deep_lukewarm_ocean, MONSTER, vampirism:advanced_vampire, 3, 1, 3
1475, ocean, minecraft:deep_lukewarm_ocean, MONSTER, vampirism:vampire, 3, 1, 1
1476, ocean, minecraft:deep_lukewarm_ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1477, ocean, minecraft:deep_lukewarm_ocean, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1478, ocean, minecraft:deep_lukewarm_ocean, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1479, ocean, minecraft:deep_lukewarm_ocean, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1480, ocean, minecraft:deep_lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1481, ocean, minecraft:deep_lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1482, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
1483, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1484, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
1485, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 10, 1, 3
1486, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1487, ocean, minecraft:deep_ocean, MONSTER, minecraft:spider, 80, 2, 4
1488, ocean, minecraft:deep_ocean, MONSTER, minecraft:zombie, 80, 2, 4
1489, ocean, minecraft:deep_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1490, ocean, minecraft:deep_ocean, MONSTER, minecraft:skeleton, 80, 2, 4
1491, ocean, minecraft:deep_ocean, MONSTER, minecraft:creeper, 80, 1, 4
1492, ocean, minecraft:deep_ocean, MONSTER, minecraft:slime, 80, 2, 6
1493, ocean, minecraft:deep_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1494, ocean, minecraft:deep_ocean, MONSTER, minecraft:witch, 5, 1, 1
1495, ocean, minecraft:deep_ocean, MONSTER, minecraft:drowned, 10, 1, 1
1496, ocean, minecraft:deep_ocean, MONSTER, quark:stoneling, 20, 1, 1
1497, ocean, minecraft:deep_ocean, MONSTER, quark:toretoise, 20, 1, 4
1498, ocean, minecraft:deep_ocean, MONSTER, vampirism:advanced_vampire, 3, 1, 3
1499, ocean, minecraft:deep_ocean, MONSTER, vampirism:vampire, 3, 1, 1
1500, ocean, minecraft:deep_ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1501, ocean, minecraft:deep_ocean, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1502, ocean, minecraft:deep_ocean, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1503, ocean, minecraft:deep_ocean, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1504, ocean, minecraft:deep_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1505, ocean, minecraft:deep_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1506, ocean, minecraft:deep_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
1507, ocean, minecraft:deep_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1508, ocean, minecraft:deep_ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
1509, none, deeperdarker:deeplands, MONSTER, deeperdarker:sculk_centipede, 10, 1, 4
1510, none, deeperdarker:deeplands, MONSTER, deeperdarker:sculk_snapper, 11, 3, 6
1511, none, deeperdarker:deeplands, MONSTER, deeperdarker:shattered, 10, 2, 4
1512, none, deeperdarker:deeplands, MONSTER, minecraft:phantom, 10, 1, 2
1513, none, deeperdarker:deeplands, MONSTER, quark:stoneling, 20, 1, 1
1514, none, deeperdarker:deeplands, MONSTER, quark:toretoise, 20, 1, 4
1515, none, terrablender:deferred_placeholder, MONSTER, quark:stoneling, 20, 1, 1
1516, none, terrablender:deferred_placeholder, MONSTER, quark:toretoise, 20, 1, 4
1517, none, adastraextra:deimos_plains, MONSTER, quark:stoneling, 20, 1, 1
1518, none, adastraextra:deimos_plains, MONSTER, quark:toretoise, 20, 1, 4
1519, none, twilightforest:dense_forest, MONSTER, quark:stoneling, 20, 1, 1
1520, none, twilightforest:dense_forest, MONSTER, quark:toretoise, 20, 1, 4
1521, none, twilightforest:dense_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
1522, none, twilightforest:dense_forest, CREATURE, twilightforest:boar, 10, 4, 4
1523, none, twilightforest:dense_forest, CREATURE, minecraft:chicken, 10, 3, 5
1524, none, twilightforest:dense_forest, CREATURE, twilightforest:deer, 15, 4, 5
1525, none, twilightforest:dense_forest, CREATURE, minecraft:wolf, 10, 4, 4
1526, none, twilightforest:dense_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
1527, none, twilightforest:dense_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
1528, none, twilightforest:dense_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
1529, none, twilightforest:dense_forest, CREATURE, twilightforest:raven, 10, 1, 2
1530, none, twilightforest:dense_mushroom_forest, MONSTER, quark:stoneling, 20, 1, 1
1531, none, twilightforest:dense_mushroom_forest, MONSTER, quark:toretoise, 20, 1, 4
1532, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
1533, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:boar, 10, 4, 4
1534, none, twilightforest:dense_mushroom_forest, CREATURE, minecraft:chicken, 10, 3, 5
1535, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:deer, 15, 4, 5
1536, none, twilightforest:dense_mushroom_forest, CREATURE, minecraft:wolf, 10, 4, 4
1537, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
1538, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
1539, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
1540, none, twilightforest:dense_mushroom_forest, CREATURE, twilightforest:raven, 10, 1, 2
1541, desert, minecraft:desert, MONSTER, minecraft:spider, 80, 2, 4
1542, desert, minecraft:desert, MONSTER, minecraft:zombie, 19, 4, 4
1543, desert, minecraft:desert, MONSTER, minecraft:zombie_villager, 10, 1, 1
1544, desert, minecraft:desert, MONSTER, minecraft:skeleton, 80, 2, 4
1545, desert, minecraft:desert, MONSTER, minecraft:creeper, 80, 1, 4
1546, desert, minecraft:desert, MONSTER, minecraft:slime, 80, 2, 6
1547, desert, minecraft:desert, MONSTER, minecraft:enderman, 5, 1, 4
1548, desert, minecraft:desert, MONSTER, minecraft:witch, 5, 1, 1
1549, desert, minecraft:desert, MONSTER, minecraft:husk, 80, 4, 4
1550, desert, minecraft:desert, MONSTER, quark:stoneling, 20, 1, 1
1551, desert, minecraft:desert, MONSTER, quark:toretoise, 20, 1, 4
1552, desert, minecraft:desert, MONSTER, thermal:blitz, 25, 1, 3
1553, desert, minecraft:desert, MONSTER, vampirism:advanced_vampire, 7, 1, 1
1554, desert, minecraft:desert, MONSTER, vampirism:vampire, 10, 1, 2
1555, desert, minecraft:desert, CREATURE, minecraft:rabbit, 10, 2, 3
1556, desert, minecraft:desert, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1557, desert, minecraft:desert, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1558, desert, minecraft:desert, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1559, desert, minecraft:desert, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1560, desert, minecraft:desert, AMBIENT, minecraft:bat, 10, 8, 8
1561, desert, minecraft:desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1562, none, terralith:desert_canyon, MONSTER, minecraft:spider, 80, 2, 4
1563, none, terralith:desert_canyon, MONSTER, minecraft:zombie, 19, 4, 4
1564, none, terralith:desert_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
1565, none, terralith:desert_canyon, MONSTER, minecraft:skeleton, 80, 2, 4
1566, none, terralith:desert_canyon, MONSTER, minecraft:creeper, 80, 1, 4
1567, none, terralith:desert_canyon, MONSTER, minecraft:slime, 80, 2, 6
1568, none, terralith:desert_canyon, MONSTER, minecraft:enderman, 5, 1, 4
1569, none, terralith:desert_canyon, MONSTER, minecraft:witch, 5, 1, 1
1570, none, terralith:desert_canyon, MONSTER, minecraft:husk, 80, 4, 4
1571, none, terralith:desert_canyon, MONSTER, quark:stoneling, 20, 1, 1
1572, none, terralith:desert_canyon, MONSTER, quark:toretoise, 20, 1, 4
1573, none, terralith:desert_canyon, MONSTER, thermal:blitz, 25, 1, 3
1574, none, terralith:desert_canyon, MONSTER, vampirism:advanced_vampire, 7, 1, 1
1575, none, terralith:desert_canyon, MONSTER, vampirism:vampire, 10, 1, 2
1576, none, terralith:desert_canyon, CREATURE, minecraft:rabbit, 10, 2, 3
1577, none, terralith:desert_canyon, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1578, none, terralith:desert_canyon, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1579, none, terralith:desert_canyon, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1580, none, terralith:desert_canyon, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1581, none, terralith:desert_canyon, AMBIENT, minecraft:bat, 10, 8, 8
1582, none, terralith:desert_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1583, desert, terralith:desert_oasis, MONSTER, minecraft:spider, 80, 2, 4
1584, desert, terralith:desert_oasis, MONSTER, minecraft:zombie, 19, 4, 4
1585, desert, terralith:desert_oasis, MONSTER, minecraft:zombie_villager, 10, 1, 1
1586, desert, terralith:desert_oasis, MONSTER, minecraft:skeleton, 80, 2, 4
1587, desert, terralith:desert_oasis, MONSTER, minecraft:creeper, 80, 1, 4
1588, desert, terralith:desert_oasis, MONSTER, minecraft:slime, 80, 2, 6
1589, desert, terralith:desert_oasis, MONSTER, minecraft:enderman, 5, 1, 4
1590, desert, terralith:desert_oasis, MONSTER, minecraft:witch, 5, 1, 1
1591, desert, terralith:desert_oasis, MONSTER, minecraft:husk, 80, 4, 4
1592, desert, terralith:desert_oasis, MONSTER, quark:stoneling, 20, 1, 1
1593, desert, terralith:desert_oasis, MONSTER, quark:toretoise, 20, 1, 4
1594, desert, terralith:desert_oasis, MONSTER, thermal:blitz, 25, 1, 3
1595, desert, terralith:desert_oasis, MONSTER, vampirism:advanced_vampire, 7, 1, 1
1596, desert, terralith:desert_oasis, MONSTER, vampirism:vampire, 10, 1, 2
1597, desert, terralith:desert_oasis, CREATURE, minecraft:rabbit, 10, 2, 3
1598, desert, terralith:desert_oasis, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1599, desert, terralith:desert_oasis, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1600, desert, terralith:desert_oasis, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1601, desert, terralith:desert_oasis, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1602, desert, terralith:desert_oasis, AMBIENT, minecraft:bat, 10, 8, 8
1603, desert, terralith:desert_oasis, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1604, none, terralith:desert_spires, MONSTER, minecraft:spider, 80, 2, 4
1605, none, terralith:desert_spires, MONSTER, minecraft:zombie, 19, 4, 4
1606, none, terralith:desert_spires, MONSTER, minecraft:zombie_villager, 10, 1, 1
1607, none, terralith:desert_spires, MONSTER, minecraft:skeleton, 80, 2, 4
1608, none, terralith:desert_spires, MONSTER, minecraft:creeper, 80, 1, 4
1609, none, terralith:desert_spires, MONSTER, minecraft:slime, 80, 2, 6
1610, none, terralith:desert_spires, MONSTER, minecraft:enderman, 5, 1, 4
1611, none, terralith:desert_spires, MONSTER, minecraft:witch, 5, 1, 1
1612, none, terralith:desert_spires, MONSTER, minecraft:husk, 80, 4, 4
1613, none, terralith:desert_spires, MONSTER, quark:stoneling, 20, 1, 1
1614, none, terralith:desert_spires, MONSTER, quark:toretoise, 20, 1, 4
1615, none, terralith:desert_spires, MONSTER, vampirism:advanced_vampire, 7, 1, 1
1616, none, terralith:desert_spires, MONSTER, vampirism:vampire, 10, 1, 2
1617, none, terralith:desert_spires, CREATURE, minecraft:rabbit, 10, 2, 3
1618, none, terralith:desert_spires, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1619, none, terralith:desert_spires, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1620, none, terralith:desert_spires, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1621, none, terralith:desert_spires, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1622, none, terralith:desert_spires, AMBIENT, minecraft:bat, 10, 8, 8
1623, none, terralith:desert_spires, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1624, none, minecraft:dripstone_caves, MONSTER, minecraft:spider, 80, 2, 4
1625, none, minecraft:dripstone_caves, MONSTER, minecraft:zombie, 80, 2, 4
1626, none, minecraft:dripstone_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
1627, none, minecraft:dripstone_caves, MONSTER, minecraft:skeleton, 80, 2, 4
1628, none, minecraft:dripstone_caves, MONSTER, minecraft:creeper, 80, 1, 4
1629, none, minecraft:dripstone_caves, MONSTER, minecraft:slime, 80, 2, 6
1630, none, minecraft:dripstone_caves, MONSTER, minecraft:enderman, 5, 1, 4
1631, none, minecraft:dripstone_caves, MONSTER, minecraft:witch, 5, 1, 1
1632, none, minecraft:dripstone_caves, MONSTER, minecraft:drowned, 80, 4, 4
1633, none, minecraft:dripstone_caves, MONSTER, thermal:basalz, 25, 1, 3
1634, none, minecraft:dripstone_caves, MONSTER, quark:stoneling, 20, 1, 1
1635, none, minecraft:dripstone_caves, MONSTER, quark:toretoise, 20, 1, 4
1636, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1637, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1638, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1639, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1640, none, minecraft:dripstone_caves, AMBIENT, minecraft:bat, 10, 8, 8
1641, none, minecraft:dripstone_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1642, forest, biomeswevegone:ebony_woods, MONSTER, quark:stoneling, 20, 1, 1
1643, forest, biomeswevegone:ebony_woods, MONSTER, quark:toretoise, 20, 1, 4
1644, forest, biomeswevegone:ebony_woods, MONSTER, vampirism:advanced_vampire, 18, 1, 2
1645, forest, biomeswevegone:ebony_woods, MONSTER, vampirism:vampire, 28, 1, 2
1646, forest, biomeswevegone:ebony_woods, CREATURE, minecraft:sheep, 12, 3, 5
1647, forest, biomeswevegone:ebony_woods, CREATURE, minecraft:pig, 10, 3, 5
1648, forest, biomeswevegone:ebony_woods, CREATURE, minecraft:chicken, 10, 3, 5
1649, forest, biomeswevegone:ebony_woods, CREATURE, minecraft:cow, 10, 2, 5
1650, forest, biomeswevegone:ebony_woods, CREATURE, minecraft:wolf, 10, 4, 4
1651, forest, biomeswevegone:ebony_woods, CREATURE, minecraft:rabbit, 10, 2, 3
1652, forest, biomeswevegone:ebony_woods, CREATURE, minecraft:fox, 10, 2, 4
1653, forest, biomeswevegone:ebony_woods, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1654, forest, biomeswevegone:ebony_woods, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1655, forest, biomeswevegone:ebony_woods, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1656, forest, biomeswevegone:ebony_woods, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1657, forest, biomeswevegone:ebony_woods, AMBIENT, minecraft:bat, 10, 8, 8
1658, none, deeperdarker:echoing_forest, MONSTER, deeperdarker:sculk_snapper, 10, 1, 2
1659, none, deeperdarker:echoing_forest, MONSTER, deeperdarker:shattered, 17, 2, 5
1660, none, deeperdarker:echoing_forest, MONSTER, quark:stoneling, 20, 1, 1
1661, none, deeperdarker:echoing_forest, MONSTER, quark:toretoise, 20, 1, 4
1662, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:spider, 80, 2, 4
1663, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:zombie, 80, 2, 4
1664, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
1665, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:skeleton, 80, 2, 4
1666, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:creeper, 80, 1, 4
1667, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:slime, 80, 2, 6
1668, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:enderman, 5, 1, 4
1669, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:witch, 5, 1, 1
1670, extreme_hills, terralith:emerald_peaks, MONSTER, quark:stoneling, 20, 1, 1
1671, extreme_hills, terralith:emerald_peaks, MONSTER, quark:toretoise, 20, 1, 4
1672, extreme_hills, terralith:emerald_peaks, MONSTER, thermal:blizz, 50, 1, 4
1673, extreme_hills, terralith:emerald_peaks, MONSTER, vampirism:advanced_vampire, 3, 1, 3
1674, extreme_hills, terralith:emerald_peaks, MONSTER, vampirism:vampire, 3, 1, 1
1675, extreme_hills, terralith:emerald_peaks, CREATURE, quark:shiba, 10, 1, 3
1676, extreme_hills, terralith:emerald_peaks, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1677, extreme_hills, terralith:emerald_peaks, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1678, extreme_hills, terralith:emerald_peaks, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1679, extreme_hills, terralith:emerald_peaks, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1680, extreme_hills, terralith:emerald_peaks, AMBIENT, minecraft:bat, 10, 8, 8
1681, extreme_hills, terralith:emerald_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1682, none, twilightforest:enchanted_forest, MONSTER, quark:stoneling, 20, 1, 1
1683, none, twilightforest:enchanted_forest, MONSTER, quark:toretoise, 20, 1, 4
1684, none, twilightforest:enchanted_forest, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
1685, none, twilightforest:enchanted_forest, CREATURE, twilightforest:boar, 10, 4, 4
1686, none, twilightforest:enchanted_forest, CREATURE, minecraft:chicken, 10, 3, 5
1687, none, twilightforest:enchanted_forest, CREATURE, twilightforest:deer, 15, 4, 5
1688, none, twilightforest:enchanted_forest, CREATURE, minecraft:wolf, 10, 4, 4
1689, none, twilightforest:enchanted_forest, CREATURE, twilightforest:tiny_bird, 15, 4, 8
1690, none, twilightforest:enchanted_forest, CREATURE, twilightforest:squirrel, 10, 2, 4
1691, none, twilightforest:enchanted_forest, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
1692, none, twilightforest:enchanted_forest, CREATURE, twilightforest:raven, 10, 1, 2
1693, forest, biomeswevegone:enchanted_tangle, MONSTER, minecraft:enderman, 5, 1, 4
1694, forest, biomeswevegone:enchanted_tangle, MONSTER, minecraft:spider, 80, 2, 4
1695, forest, biomeswevegone:enchanted_tangle, MONSTER, minecraft:zombie, 80, 2, 4
1696, forest, biomeswevegone:enchanted_tangle, MONSTER, minecraft:zombie_villager, 10, 1, 1
1697, forest, biomeswevegone:enchanted_tangle, MONSTER, minecraft:skeleton, 80, 2, 4
1698, forest, biomeswevegone:enchanted_tangle, MONSTER, minecraft:creeper, 80, 1, 4
1699, forest, biomeswevegone:enchanted_tangle, MONSTER, minecraft:slime, 80, 2, 6
1700, forest, biomeswevegone:enchanted_tangle, MONSTER, minecraft:enderman, 5, 1, 4
1701, forest, biomeswevegone:enchanted_tangle, MONSTER, minecraft:witch, 5, 1, 1
1702, forest, biomeswevegone:enchanted_tangle, MONSTER, quark:stoneling, 20, 1, 1
1703, forest, biomeswevegone:enchanted_tangle, MONSTER, quark:toretoise, 20, 1, 4
1704, forest, biomeswevegone:enchanted_tangle, MONSTER, vampirism:advanced_vampire, 18, 1, 2
1705, forest, biomeswevegone:enchanted_tangle, MONSTER, vampirism:vampire, 28, 1, 2
1706, forest, biomeswevegone:enchanted_tangle, CREATURE, minecraft:sheep, 10, 4, 4
1707, forest, biomeswevegone:enchanted_tangle, CREATURE, minecraft:pig, 15, 4, 4
1708, forest, biomeswevegone:enchanted_tangle, CREATURE, minecraft:chicken, 12, 4, 4
1709, forest, biomeswevegone:enchanted_tangle, CREATURE, minecraft:cow, 10, 2, 5
1710, forest, biomeswevegone:enchanted_tangle, CREATURE, minecraft:ocelot, 10, 1, 1
1711, forest, biomeswevegone:enchanted_tangle, CREATURE, minecraft:parrot, 40, 1, 2
1712, forest, biomeswevegone:enchanted_tangle, CREATURE, minecraft:sheep, 12, 3, 5
1713, forest, biomeswevegone:enchanted_tangle, CREATURE, minecraft:pig, 10, 3, 5
1714, forest, biomeswevegone:enchanted_tangle, CREATURE, minecraft:chicken, 10, 3, 5
1715, forest, biomeswevegone:enchanted_tangle, CREATURE, minecraft:cow, 10, 2, 5
1716, forest, biomeswevegone:enchanted_tangle, CREATURE, minecraft:chicken, 10, 3, 5
1717, forest, biomeswevegone:enchanted_tangle, CREATURE, minecraft:parrot, 40, 1, 2
1718, forest, biomeswevegone:enchanted_tangle, CREATURE, minecraft:ocelot, 10, 1, 3
